semantic_id,alpha,M,ordered_family_sha256
cifar100_proser_fedavg__split08__seed2__d5.0,0.1,12,8f1f14ec4aeb08cbc1730561eba7e41123154178129b46de1a3964cc7065db55
cifar100_proser_fedavg__split08__seed2__d5.0,0.15,12,a6a8e014ec131552dbdaba0a885b3c7dc0b6e199f44c92bd8cb20dc6906ca0f3
cifar100_proser_fedavg__split08__seed2__d5.0,0.2,12,2bf90c983e42edee40993911dc93584952e7ea93e2c64c769f0bc5a5bb92d853
cifar100_proser_fedavg__split08__seed2__d5.0,0.25,12,ab9408333d4cc658c282c7cf1eb28d5aa363de83b1c10fa0a67efd1976d6b0ea
cifar100_proser_fedavg__split08__seed2__d5.0,0.3,12,8f5d5e802f237ed18254e2b5ae2400806a2e70b0832d3a7b272c5567fc03f2b9
cifar100_proser_fedavg__split08__seed3__d0.1,0.05,12,0d578b13b9cd3462fc937957305d4d42acb6c55db38dc9fcf1971ab2dbd58841
cifar100_proser_fedavg__split08__seed3__d0.1,0.1,12,370d8cffc3a14a4f4e10291c4fa96a8e6873cc49075c4e86e2253b105a2d672e
cifar100_proser_fedavg__split08__seed3__d0.1,0.15,12,7574a3e2c9ab34c47093164d5e950ff5b60a0aa8d2e2222a4229cedd5bedb77b
cifar100_proser_fedavg__split08__seed3__d0.1,0.2,12,0116b1f7aadf39b0b40952426b5539bde2708dba31c860c9ea8a2bdee54a54ef
cifar100_proser_fedavg__split08__seed3__d0.1,0.25,12,b43b6be343e5987df3b18fc66a44349259bbf566dabc16c74c356ae61fc0c77b
cifar100_proser_fedavg__split08__seed3__d0.1,0.3,12,acac66acea23f793949e0f326c2b86ba4f8f396bb838c238e770986f80d3fec9
cifar100_proser_fedavg__split08__seed3__d0.5,0.05,12,b7116b9e70c00e8dce92b64ac0b96a69e06f0bab4a2f8357ce66a77809901c5d
cifar100_proser_fedavg__split08__seed3__d0.5,0.1,12,7dd91a8ab736ebb63175830afba47d83434b09009916eb97c888c4f7992f9cc4
cifar100_proser_fedavg__split08__seed3__d0.5,0.15,12,ef5d0a681ab90761094df7f3c00006e12656f4b01e5079754dee1d97fa35f0bd
cifar100_proser_fedavg__split08__seed3__d0.5,0.2,12,b68d1e009ca22d83f4e4769d23305a27b32decea4ae0ee2eceeb5b5e506269d3
cifar100_proser_fedavg__split08__seed3__d0.5,0.25,12,2fc3ad43cc3c0654a3970ce41604508125c9fc329f0dfd3fa119b9b433a490dd
cifar100_proser_fedavg__split08__seed3__d0.5,0.3,12,5af1bb4384931d19f2d4d11adc7ba3def4d5fbd6dda2208d9eca6e2419a7309b
cifar100_proser_fedavg__split08__seed3__d5.0,0.05,12,50d1b054bff2948fd31b795e18ecd250f58bc177105f984c567074194de869b0
cifar100_proser_fedavg__split08__seed3__d5.0,0.1,12,905a21412e38fd3e6e288b36fdf1bfb6e2f50bc2bf42d302da17612163210778
cifar100_proser_fedavg__split08__seed3__d5.0,0.15,12,3b1965873ffdba47999e4fa668e731ea596f888493187e518f2b0b1cc1b915cb
cifar100_proser_fedavg__split08__seed3__d5.0,0.2,12,1c1d3eff2ba07e47d30d466dd7de83167bfe876d4be5ffdb882059b028a8be45
cifar100_proser_fedavg__split08__seed3__d5.0,0.25,12,f8f5609e5b8b18e5adc51e596e15cdb8a866f7be078c95530eaf044109799888
cifar100_proser_fedavg__split08__seed3__d5.0,0.3,12,513b5a285140675cfa75f186db79f9d9393f10fbe872755e765f350f6da9d896
cifar100_proser_fedavg__split08__seed4__d0.1,0.05,12,3183bdd12d1f100b23d15beefd5a3f4f46d1502302f86f544a4f496578942ec2
cifar100_proser_fedavg__split08__seed4__d0.1,0.1,12,210cfa5cf89e3ee974013726903e63d43e3977a1433143a4440d41bb888f3eda
cifar100_proser_fedavg__split08__seed4__d0.1,0.15,12,1cdc1ede4fdc605aba48af7e08a7b5b20d70db2e7d74ccf3038307fae5cdb4d4
cifar100_proser_fedavg__split08__seed4__d0.1,0.2,12,2ff3d231e31f0b3859bcf2bd4f10cad9c78a2970f87a31f8313f9014c3e47c90
cifar100_proser_fedavg__split08__seed4__d0.1,0.25,12,77b48be2fc2c9de04fd91190914e6a2fe507d94cb38c6fde5cde56b9cfa228b3
cifar100_proser_fedavg__split08__seed4__d0.1,0.3,12,4e4e33e0f54e9b4a64506f680f0df6d86f1f243abaa51a2f598cafab07b3580d
cifar100_proser_fedavg__split08__seed4__d0.5,0.05,12,288a34a377eb49db60d3f3cd3823e31522f8843b5225bab33f34046516e531ff
cifar100_proser_fedavg__split08__seed4__d0.5,0.1,12,307e16b06966d4add3b06e7be2af8f7a004d0ea8e977644367cc2d95fe685acf
cifar100_proser_fedavg__split08__seed4__d0.5,0.15,12,9a4c0d9aaf626ddf66e3d9a585e4ec1449c66bf93ca479cc35fa50579779c185
cifar100_proser_fedavg__split08__seed4__d0.5,0.2,12,0d762a18e8f9b401d6dd74058bdd650ce8cd934537a3b3e785b01a273757b033
cifar100_proser_fedavg__split08__seed4__d0.5,0.25,12,70052d864196328ccc9e05b75e814191fcaa0127459b8d209ca10fa0aa7d4143
cifar100_proser_fedavg__split08__seed4__d0.5,0.3,12,1818d5bfcda8523117bb625e26b9bc1ab0ce9cf67651b6e9cfde319331b0fab2
cifar100_proser_fedavg__split08__seed4__d5.0,0.05,12,36489349d257ae35cff6bd52adf7cf9380b62b2ef3c0203004e1eea63345c3f3
cifar100_proser_fedavg__split08__seed4__d5.0,0.1,12,3c3c8c3cd2cdac7f1247e409c5f28a1aa7c5899f28f902d71d4850352e23eec4
cifar100_proser_fedavg__split08__seed4__d5.0,0.15,12,3d37c9259fd5ab9532db56803eed6c36e1187948f04996abdef83a0bcef96b00
cifar100_proser_fedavg__split08__seed4__d5.0,0.2,12,851ebc917012fa78ba30e932d4fdccc38abfaa9e08901ea9e7b70a647d4ae9ca
cifar100_proser_fedavg__split08__seed4__d5.0,0.25,12,8146fab200dc4798e712c384608c12760dc05babd12c258980530adb2c49425b
cifar100_proser_fedavg__split08__seed4__d5.0,0.3,12,f23d29c13ba6a361ceaecb3fb7994dd58cef8453132d32cbedfe09af12c125e4
cifar100_proser_fedavg__split09__seed0__d0.1,0.05,12,8da13987e0b358d36753223f2d372f4283fa982c897f87fe6f12fabc3e954b8f
cifar100_proser_fedavg__split09__seed0__d0.1,0.1,12,e80de3be008c1fa7396a8edda0bfdd3266ee835369ed0238b2fd0aa8bc9779dc
cifar100_proser_fedavg__split09__seed0__d0.1,0.15,12,11e4ad1746bdb4a374d4e03854d5f89633076981b31e6a0fe3f84a6840a1330d
cifar100_proser_fedavg__split09__seed0__d0.1,0.2,12,66d31cf1632c5e878e80805e15c5555b6c670ed410bf8ea028a950ce74646174
cifar100_proser_fedavg__split09__seed0__d0.1,0.25,12,1974191ac973ba2cdcfc3260725f41d50d34ee38734567c0e553c5ac48f2904c
cifar100_proser_fedavg__split09__seed0__d0.1,0.3,12,f9ae49fe95dd76a428b9d089257c520122f19a3ff16db7b4dd8e265d68c2e6e5
cifar100_proser_fedavg__split09__seed0__d0.5,0.05,12,5020bc86166ebc76ce22c9a1fca7e999360d06ad914ec06578054d9f264ef981
cifar100_proser_fedavg__split09__seed0__d0.5,0.1,12,fe870508d6d8eabe567d0edcc42ba183994565d49c9d44763a8053216dd5efcb
cifar100_proser_fedavg__split09__seed0__d0.5,0.15,12,6a269b97037ac53417d325929d03ac213960993b5bae348ab2f3c43e3d175e18
cifar100_proser_fedavg__split09__seed0__d0.5,0.2,12,ea65fcac3e72ca4f391f3d9185d8e355b6d0d8a2d276f490f22b8bfea5e4e0a3
cifar100_proser_fedavg__split09__seed0__d0.5,0.25,12,851f541ddf76e90ec5f4d7a5e4e2ded76b0ef2752e2364532923cb6ea081fa7f
cifar100_proser_fedavg__split09__seed0__d0.5,0.3,12,c6fa8253a42b12867f6c908adc45641078c32e85aa7438c0b58ece01d34006d2
cifar100_proser_fedavg__split09__seed0__d5.0,0.05,12,fb7abe7df39320ed824724eb524f32420228eabd65de55a4eb28117b9447ffbd
cifar100_proser_fedavg__split09__seed0__d5.0,0.1,12,3c5967bc54f9b4d53272a89b2ab0d5fe9f29dbbf5796f191674538dcbcbf8e69
cifar100_proser_fedavg__split09__seed0__d5.0,0.15,12,717334e9f5fb2f47f6a92fdd39a9ef38c59fe30f3b59910c360a8594280d945d
cifar100_proser_fedavg__split09__seed0__d5.0,0.2,12,ce7ec56627aab59f4674ff63baa2ce6fbd697eeff5d9e62e70a5f1152b83c851
cifar100_proser_fedavg__split09__seed0__d5.0,0.25,12,4faecab0721a94a45e10948d1c4b48e112486a83aeef71442c21df5473344be8
cifar100_proser_fedavg__split09__seed0__d5.0,0.3,12,aa543a3540dc58013c93568c93db593ac62781a6593f11658e4ee12be8a4198f
cifar100_proser_fedavg__split09__seed1__d0.1,0.05,12,ef6f77c31980231b527d22d0f2146995d240924ea97d06b45e29c6629545120e
cifar100_proser_fedavg__split09__seed1__d0.1,0.1,12,f58df4cbffdd0b6c2e418d34aedd40796759506022003887183fa3d41c83242e
cifar100_proser_fedavg__split09__seed1__d0.1,0.15,12,674044e753d4fe7e5460c962fdb90bdb6ca65819f757fa70459126ec98dd593b
cifar100_proser_fedavg__split09__seed1__d0.1,0.2,12,82a41dab5fe91675cc5d7569543ada40d1673118b50060b5c3ff376e12ca555b
cifar100_proser_fedavg__split09__seed1__d0.1,0.25,12,e0360c9e53829bf1094b23c81b9ccb6ec316641210e1645b3d0b5fb780a087c9
cifar100_proser_fedavg__split09__seed1__d0.1,0.3,12,351bc7cfb3fd843da871f7865837ce59d08b94776bfcf1bd74ffcdd3d6815929
cifar100_proser_fedavg__split09__seed1__d0.5,0.05,12,03fe1ae62a227d594a330d039e093cf4216a4aadbbdff35f35dc2a491d6fe74a
cifar100_proser_fedavg__split09__seed1__d0.5,0.1,12,2abf867d585970624cbd61dc6f77069497e79bb3954e389142ab758427ccd1c7
cifar100_proser_fedavg__split09__seed1__d0.5,0.15,12,5c3b89326feba50537a6204f722157b5b92327db0dcc051000d9343ccca820b0
cifar100_proser_fedavg__split09__seed1__d0.5,0.2,12,d1f7154223fa00a90e07243c0ee7ec769b45906129c29cf80dce5e558c3b4590
cifar100_proser_fedavg__split09__seed1__d0.5,0.25,12,61f01295be5fb77c987787b9cf95455ff50f02cd004663f3664803acb6d6a3f6
cifar100_proser_fedavg__split09__seed1__d0.5,0.3,12,83758b761d4940313d4e6733c25738c9a73f2f1d3eb6e5572db71fbd900d2ea9
cifar100_proser_fedavg__split09__seed1__d5.0,0.05,12,00575035ef8d6283c9a13b3a6d1331e783a63b65e2e917e3667d48fda2f1485f
cifar100_proser_fedavg__split09__seed1__d5.0,0.1,12,3b285681aa653d2ba30a0e854f7ce5f0344ac1ae32e7195f97c48e190104715c
cifar100_proser_fedavg__split09__seed1__d5.0,0.15,12,fd2a8631a424f41817c350b0943d2f76e53ded323739063ff8fdb81cd89ffca8
cifar100_proser_fedavg__split09__seed1__d5.0,0.2,12,c1170bbb2e12a49cb7f2167bc2f32e3ee5dbcb7b49fbfe57a0fbff060458fb77
cifar100_proser_fedavg__split09__seed1__d5.0,0.25,12,e15c9e2afbf0713d918ae57acd6221675da9a1424d233d4a7c2992a58378b336
cifar100_proser_fedavg__split09__seed1__d5.0,0.3,12,400da90f105bba864072881896021e3e18f50ed3aa8bc2dadfcc11962126e45e
cifar100_proser_fedavg__split09__seed2__d0.1,0.05,12,92d9bcf1e25e2f2cd1066cf68f92d9333044e8b45af6f9a625c26bcb41da144e
cifar100_proser_fedavg__split09__seed2__d0.1,0.1,12,fed49d4485545840112829fd2b2e732bd428174b33085152a619cc8bf58f5fca
cifar100_proser_fedavg__split09__seed2__d0.1,0.15,12,6c469bfd46ba82a606f23464b0f0eb05592d5f64ffdde97e6cabd52c5c71014c
cifar100_proser_fedavg__split09__seed2__d0.1,0.2,12,0e211b21c4f73b6548511295aed910111a95e0a8a413f54f79e46e85ff098855
cifar100_proser_fedavg__split09__seed2__d0.1,0.25,12,4acba031335bb0cdf6a44fd319a6f08c71f34eba7116f5da6e031dcc299ef48f
cifar100_proser_fedavg__split09__seed2__d0.1,0.3,12,e184fad6820153be982f3ee45a4e4892a27adf42e315b8be144701778d565c23
cifar100_proser_fedavg__split09__seed2__d0.5,0.05,12,13985b09a27c1c63a4ae08d458460afb995d7f163a5730e3e944c087b89e9382
cifar100_proser_fedavg__split09__seed2__d0.5,0.1,12,294f0b47d8ca533285812357b5c15e04c1166ba0c47f0d444ec999202d0d8bee
cifar100_proser_fedavg__split09__seed2__d0.5,0.15,12,5423e782882e7b63a92ded16fbb508520ff4a77fe0bb34a5ad472a951dac8e44
cifar100_proser_fedavg__split09__seed2__d0.5,0.2,12,ef2cb79f4ee998b85a11ce024cb9fbbe8a4063c666065a28e0ae9cb02084cee3
cifar100_proser_fedavg__split09__seed2__d0.5,0.25,12,00df5a1ba900cea9112d62a8cf52c5da1d2c7569533bb42e038a46b5408a2068
cifar100_proser_fedavg__split09__seed2__d0.5,0.3,12,5dc2ff7d6ce3d569fa2c725cb981a8ba42fe9a7a26dd9fcb824e0ed2b820f2bd
cifar100_proser_fedavg__split09__seed2__d5.0,0.05,12,cf64b4d28facfc11b69bf23b832ae0950400aeff4f944617448018f8f3d0c548
cifar100_proser_fedavg__split09__seed2__d5.0,0.1,12,84971eb91057a71d621ce7c5f9135cbeb389a7ccf99abf4892aaac0fb2ff1e0f
cifar100_proser_fedavg__split09__seed2__d5.0,0.15,12,5049d42f20fe0f47f634c84efc31bcae6b00c7933d4b6de982a2d595abfae63e
cifar100_proser_fedavg__split09__seed2__d5.0,0.2,12,cc431ab779e8a411fbc059fc0baba152bf518b325477ef14874e99413ff5b86b
cifar100_proser_fedavg__split09__seed2__d5.0,0.25,12,16a17c784d5d2481022bef73f820f8aac535514920ff5e1c73e3e6087c7f9c69
cifar100_proser_fedavg__split09__seed2__d5.0,0.3,12,14fb883354ec4d68f9c8e6b82dac2ec64f9739d18132b9fc9105eaecc52614cb
cifar100_proser_fedavg__split09__seed3__d0.1,0.05,12,55df7bc07b65137ddd5684f1c8429ade593ff934b52c71496c3a3da65f4d7cf8
cifar100_proser_fedavg__split09__seed3__d0.1,0.1,12,f3bb752dbb096ffb2fce88f5a73bc003b4ec4cfa4386c6f71ef20da598eb6390
cifar100_proser_fedavg__split09__seed3__d0.1,0.15,12,9f2a6e53be92481516b4754450ea0d4c3267e9ba1cd36354ac09fea5c5ff4862
cifar100_proser_fedavg__split09__seed3__d0.1,0.2,12,bbf972e2d166c1a882d231c67a6937308e82b886b35814855348fb8a36e2d1e3
cifar100_proser_fedavg__split09__seed3__d0.1,0.25,12,f4ec9e813d251b2637b9a0d63b271416239e7cae1f5be1b98bbc709dc2771cff
cifar100_proser_fedavg__split09__seed3__d0.1,0.3,12,2d3fab24b3b1bc0bc42e637f12a08827bd1cadfd7c2ad8b4ecc9e8dace6185e8
cifar100_proser_fedavg__split09__seed3__d0.5,0.05,12,fa9e7a9b3ece39511f0b9f6186a3dcb7e5870b3c1375c1b0da86203f74e4a249
cifar100_proser_fedavg__split09__seed3__d0.5,0.1,12,bfd4958b09b29886e2cc2fccdf4d6a64136799c19ac671f955c5eccffdf8541c
cifar100_proser_fedavg__split09__seed3__d0.5,0.15,12,7edf5fdfe0d0f20941f09158542bd115b54c82615b11a56b62ec56c0c9a51aaa
cifar100_proser_fedavg__split09__seed3__d0.5,0.2,12,6ae15f5c251b3ddcf2ffbd51a6986092c618f1fe37609bc86030761d1ab4a8ca
cifar100_proser_fedavg__split09__seed3__d0.5,0.25,12,b73416f67655bf1f6a3dcecf23c0a0884be8dddf45b06cfe3232dd8d2e5a72da
cifar100_proser_fedavg__split09__seed3__d0.5,0.3,12,4d2fa6f8a4639c0ec8ca7c9f6d37bdb4bd27e4e6bf0e28e77a4f61d2acc77a70
cifar100_proser_fedavg__split09__seed3__d5.0,0.05,12,2da3efbd9e5c0adba47462da8b338ad5eb0c8c5f0d0815380d857efc30581320
cifar100_proser_fedavg__split09__seed3__d5.0,0.1,12,164abc28a4dacbbc484565bb6d4bb8d7c4ee9fa2448d424bb25dfe0a30ff42ce
cifar100_proser_fedavg__split09__seed3__d5.0,0.15,12,c0423459030426f3ac87a134a9dc7b72a8844cf5db33ad5a0ad4b503081bf4f5
cifar100_proser_fedavg__split09__seed3__d5.0,0.2,12,bb776257a95e44a81f9107fd3505cfe0ab0a5c708c15e912c50ded74962cc20c
cifar100_proser_fedavg__split09__seed3__d5.0,0.25,12,ee302ed4f1e4fe7c0ec1ca4f38a846820c85e39115b3caae0ebf82f2000a6412
cifar100_proser_fedavg__split09__seed3__d5.0,0.3,12,3188c2981762e592f4a0b4e120332ab3b25b419d8b664ecb060182ac89e324a1
cifar100_proser_fedavg__split09__seed4__d0.1,0.05,12,5e965512f7ba0ae0e940f035e73b9e931d1b8c870ee002d194978f27fb4e1c01
cifar100_proser_fedavg__split09__seed4__d0.1,0.1,12,a76d76031c12cd280593f2df7b727f380aeba1ba78c63a1ee80271c261acd27f
cifar100_proser_fedavg__split09__seed4__d0.1,0.15,12,212fbf6c9c50e6a1257468ad940f49f7c335abd4d89de5749816d2dc15b38a56
cifar100_proser_fedavg__split09__seed4__d0.1,0.2,12,791e54fe9227c2179aa31878f84679c18a6506727ac9f13625a5d0f981773948
cifar100_proser_fedavg__split09__seed4__d0.1,0.25,12,4505aa08a261626c73731279c43a0eaf4ffcf77350fa399839393dfb27121846
cifar100_proser_fedavg__split09__seed4__d0.1,0.3,12,9a50457eeee17421a035b2613d42e5f9c61348d48a63918a759c2d949832692d
cifar100_proser_fedavg__split09__seed4__d0.5,0.05,12,5e5ef64c7af4d3c710b18e4423b982e8ddb8187903380ec920778189d93019bd
cifar100_proser_fedavg__split09__seed4__d0.5,0.1,12,5c3692e27d05503735af7d947f7f7ad471eb1a9c8027ca551907ebd69b57bd5d
cifar100_proser_fedavg__split09__seed4__d0.5,0.15,12,7f06a3206c48f2df4f6a62e11009930c9620616730cd73d68186ea4f64a85d00
cifar100_proser_fedavg__split09__seed4__d0.5,0.2,12,be43bdac641aa167c514991fe92aae5bfdf8660fe34ae40a987eed3b1f6e6f54
cifar100_proser_fedavg__split09__seed4__d0.5,0.25,12,6dbf292e06a18e06e554e1a1fa4bf00187405987dbd3e622201cbe34d084f9da
cifar100_proser_fedavg__split09__seed4__d0.5,0.3,12,6b14adf1fa54a3e1e7db0d83cd89b1b727890db33b6b6f055904388d49979adb
cifar100_proser_fedavg__split09__seed4__d5.0,0.05,12,70814367468636cfdc0ba2e969d2cb32fe94e86020367a7fbe7b3e19c5a5351d
cifar100_proser_fedavg__split09__seed4__d5.0,0.1,12,cccc718a2cdf5fbcd8c5b0478ffa1e7d78d9091f7682a7c4e3c2f0178a71bfb0
cifar100_proser_fedavg__split09__seed4__d5.0,0.15,12,2f9116f349be92dae7a0e9fa735b762be7fbce31e6bbb98d80bd80b3013b91b9
cifar100_proser_fedavg__split09__seed4__d5.0,0.2,12,ca527bcf39e0c02377a7ed16d43c2c0db23a8c79325d6464abbe816212df17c0
cifar100_proser_fedavg__split09__seed4__d5.0,0.25,12,de6490c5774bf9aeb6b31d62a1fe578695eb08161a7c93cfab1b70c026696171
cifar100_proser_fedavg__split09__seed4__d5.0,0.3,12,1654f0b839a75604700dd5d960ce5e005eb11025a4739103af77b74f2d6ea756
cifar10_proser_fedavg__split00__seed0__d0.1,0.05,12,694f759d8180077a99c6f454f79ec1b274530153bab55f810bd96d119fb788e8
cifar10_proser_fedavg__split00__seed0__d0.1,0.1,12,e47390fa9afa27e6761e977ce32aec912f252853d3c028cbc299fa06f3314ded
cifar10_proser_fedavg__split00__seed0__d0.1,0.15,12,c9b7c5997ccf25e75df81e2950f004a591fc7e1f48aa3331ad344b3e54d042ce
cifar10_proser_fedavg__split00__seed0__d0.1,0.2,12,178b0042ec42b4533a6b1741f83c36bd84e878b34974a30978552056f3ace3f2
cifar10_proser_fedavg__split00__seed0__d0.1,0.25,12,37aba4fc3b81424bac9f268fc3dc466129fe69e9af680e706d0ff4d144b41aa7
cifar10_proser_fedavg__split00__seed0__d0.1,0.3,12,4ec878dc3b933a40171da4490dc853bf2d275fb6ebea65f4a825a86e80fad3d0
cifar10_proser_fedavg__split00__seed0__d0.5,0.05,12,6ce12898f5777db28e2be38201740c66c83091666f1f801cc7fd0e06090af19f
cifar10_proser_fedavg__split00__seed0__d0.5,0.1,12,08710337171898d9cece79cb3e417fa31b66cdd2a5319c1f4655fe78b9233a35
cifar10_proser_fedavg__split00__seed0__d0.5,0.15,12,cca490fa22e06f342ff946c846a223615654306d476859ca2a6520186346d17b
cifar10_proser_fedavg__split00__seed0__d0.5,0.2,12,4d3a069cb125c25495d60071b9393259d7846def477f3660ac23fd460bd16d1a
cifar10_proser_fedavg__split00__seed0__d0.5,0.25,12,6a8a930d2c733526e7a2e1904a615954f4cc18d675624b53f1bc1fcd6dd3edaf
cifar10_proser_fedavg__split00__seed0__d0.5,0.3,12,39fd5a4d6eccfec51fed7e362e29f2b48d023c63c0df2a3aa6209bb469f988cb
cifar10_proser_fedavg__split00__seed0__d5.0,0.05,12,e555b1d1fe130909356275ce4afaea3a6aca4dd75e9740be8ce2069563a55c0a
cifar10_proser_fedavg__split00__seed0__d5.0,0.1,12,cdf85b1b997eec5a4942709f81eecb73c1c9126d72168b94919e0a848bd8a49d
cifar10_proser_fedavg__split00__seed0__d5.0,0.15,12,f6e3b0d8d7462b17ff47146070de75ff9a2c75133c373499cee4063cd4e26929
cifar10_proser_fedavg__split00__seed0__d5.0,0.2,12,ab351d39c492d2a2e942ce1319c7f8e1f2dc2d98ce3d6d4e3da6955e71208bab
cifar10_proser_fedavg__split00__seed0__d5.0,0.25,12,c69e20b659d57ac503d5a47d752034f0c99e25251ad04c0bf09213fb46015e70
cifar10_proser_fedavg__split00__seed0__d5.0,0.3,12,bb87654b593c44710edadc7b2187d4dd873456a897e3313aa00066801286a1be
cifar10_proser_fedavg__split00__seed1__d0.1,0.05,12,d56ad042ab6c604edb9c47b9e34cda587ab670f50a2bbbf7b0f86737a33eec93
cifar10_proser_fedavg__split00__seed1__d0.1,0.1,12,5ffb88255bd11b8edac468a0c41bc2b27bcfbc27d755efb40b69cb689d1bc84a
cifar10_proser_fedavg__split00__seed1__d0.1,0.15,12,128241c11fe263a895f4d304717940170bab51cd5663c234e3220812642c7a2d
cifar10_proser_fedavg__split00__seed1__d0.1,0.2,12,16bc09ee72c133248b9b4650077b76cfe077890fe20581535898a7d86494040f
cifar10_proser_fedavg__split00__seed1__d0.1,0.25,12,cd902de2d56a355969e1965a7c65404a538039c7fe51accd68ebce3c23687c05
cifar10_proser_fedavg__split00__seed1__d0.1,0.3,12,5f8fcf6df5bcea147e5fd9e3c4d45b5c5a8a1b77bb6148c5d0995eb2c20ea09e
cifar10_proser_fedavg__split00__seed1__d0.5,0.05,12,557e340d85c8e41084e65c639aceb05b4b311c0a2b0feca79b9562bb2ab3ebdf
cifar10_proser_fedavg__split00__seed1__d0.5,0.1,12,17a5111bec826a9add8fcc03a3e0059fc76633b17dde28a091509084c3794b23
cifar10_proser_fedavg__split00__seed1__d0.5,0.15,12,c52d5310ec0e7b2d5859bcc87b61c08736615912d8785cc5082f82b051ad4eaf
cifar10_proser_fedavg__split00__seed1__d0.5,0.2,12,95b967d4eda166aa31233db7dec5a73d9ddc1349b73fa37b458fd55b200e5077
cifar10_proser_fedavg__split00__seed1__d0.5,0.25,12,73c61fba6b96c92d6df51821b6a2ef5d6a70934f7ba8e58a3835ad3e4fe69da8
cifar10_proser_fedavg__split00__seed1__d0.5,0.3,12,0fa5e1b3c7a4b498f85d73061aad96e6a1873f916cba3a4e12d1430642582b9f
cifar10_proser_fedavg__split00__seed1__d5.0,0.05,12,ba85ea872d34873c7622bfc5e83a81f992d82f69377290be741efa8a00bbfed1
cifar10_proser_fedavg__split00__seed1__d5.0,0.1,12,41410fdaedd4459533f87db9648f353bc6ea4082f3c895da613a494eeaa7e5d6
cifar10_proser_fedavg__split00__seed1__d5.0,0.15,12,cd1dca76e48cb7b2b51e73dab8c8ed6719021181bf64176fdb39aa11e30fc3a9
cifar10_proser_fedavg__split00__seed1__d5.0,0.2,12,96d9ebf391cd53812abe7113b22f90592d986f4b931225939467398fa456b90b
cifar10_proser_fedavg__split00__seed1__d5.0,0.25,12,2f44eaae33eefe473b32803b5b932650bd4559542f583231a46842e811cb1984
cifar10_proser_fedavg__split00__seed1__d5.0,0.3,12,4941adfec593247d3ac0334f934f6dfbeaee2c179ac2bddf4e621a4c3155b82f
cifar10_proser_fedavg__split00__seed2__d0.1,0.05,12,deee1785c748d7954d187a45a8b81b3031a38f8d6f4427023ca704f2cc2ef661
cifar10_proser_fedavg__split00__seed2__d0.1,0.1,12,7306ab49b4e50c04e056e8305820e8bbce7e9586a59b09c83c2361f9ae9dec63
cifar10_proser_fedavg__split00__seed2__d0.1,0.15,12,3fcc05b1213710717aca1d05d412f8c0c02ce5c90993a5525d5446f9b08a560f
cifar10_proser_fedavg__split00__seed2__d0.1,0.2,12,38d6a54f4c60ff217a948901a9f13904534a28f97161eea7b3d101d279b0b7e5
cifar10_proser_fedavg__split00__seed2__d0.1,0.25,12,c10b5248ac1a820560af3247641edf28bdca927bbc1472bb4c6bef7d6f7f4226
cifar10_proser_fedavg__split00__seed2__d0.1,0.3,12,f50421db2b1560efcceafb11977d96b10963b4a398991d308392d2a10c9a119f
cifar10_proser_fedavg__split00__seed2__d0.5,0.05,12,dc37562618448eed28a4e72e79be4d760564d71a0c705eb97f6d4534fc73c264
cifar10_proser_fedavg__split00__seed2__d0.5,0.1,12,2d2734cf53ae81a235649f29fd05bc79e8979cdd2e0109fc6b01b8dfdacb9056
cifar10_proser_fedavg__split00__seed2__d0.5,0.15,12,38179196e46d7524c2d009de79bfb16be3b1487f5295d6ad6d23b6999bc7cddf
cifar10_proser_fedavg__split00__seed2__d0.5,0.2,12,f8a7fe581928e1ebef8e6d30557d36a832eb06f3fa003f68d0aae7ffa4b0d98f
cifar10_proser_fedavg__split00__seed2__d0.5,0.25,12,280812d8d1268591aafbaa7ecaf33f1cb640eb9275fcb6def1bfd0d55c5893ba
cifar10_proser_fedavg__split00__seed2__d0.5,0.3,12,413c04c3f556969f9eef62d46c328f4aeba166ff5a2bdeb4e23fe597928bd57a
cifar10_proser_fedavg__split00__seed2__d5.0,0.05,12,b57dc418da6008646c9da8c0bdecd3ba49ef6d3780295d9379c42f4a2c39de9c
cifar10_proser_fedavg__split00__seed2__d5.0,0.1,12,7ab5fc6b9128d2d4a85235f4c13ad396b4efe27f473377d3f7bedbfaaafbe277
cifar10_proser_fedavg__split00__seed2__d5.0,0.15,12,c5f40d146e175ae4cb68b3e848581b96a7ab7320f6ba8fd39c131a4e28d5618a
cifar10_proser_fedavg__split00__seed2__d5.0,0.2,12,7a156d65908c3fe992bc977133202b81d8011801f78ca11b38ab385a4e09fa03
cifar10_proser_fedavg__split00__seed2__d5.0,0.25,12,440b6874240708a7d721ae477f944a2d84134f97217b5387679a0b34b10d6024
cifar10_proser_fedavg__split00__seed2__d5.0,0.3,12,24d74bebb02e62b73c6a37fd4304f6940b3579857b43eb0a912ea9f0c027a7e5
cifar10_proser_fedavg__split00__seed3__d0.1,0.05,12,e7283ba2ce9cced7698d407a2a0ca58abf149ba6bb389cb330716e325edbcc8a
cifar10_proser_fedavg__split00__seed3__d0.1,0.1,12,262bf40a268f22c27b48fcf1c0c5f5e092a1ce998b646fea065e36f0dfb03946
cifar10_proser_fedavg__split00__seed3__d0.1,0.15,12,0007c4efa55d2c97032a96b971536b5c93dca80f77b4220a55a710af66664a21
